symbol,timeframe,regime,strategy_name,param_hash,quality_score,rank,val_trades,val_pf,val_return,val_dd,val_sharpe,val_win_rate,train_trades,train_pf,train_return,is_tuned
HK50,M5,TREND,MomentumBurstStrategy,bb6809b4fe8acbbd,46.698391557656414,1,35,1.379,6.11,4.86,2.516,54.29,158,1.169,14.45,True
HK50,M15,TREND,KeltnerBreakoutStrategy,af4e7827d861dec4,51.50015270935281,1,459,1.274,98.07,8.77,1.901,52.94,1337,1.229,290.85,True
HK50,M15,RANGE,FractalSRZoneBreakRetestStrategy,f6e809da05812354,46.040059528846506,1,19,1.494,5.02,3.88,3.024,47.37,37,1.563,10.35,True
HK50,M15,CHOP,KeltnerBreakoutStrategy,fbbc7b836e793b60,60.38252224552266,1,118,1.725,49.21,5.21,4.272,60.17,302,1.281,45.03,True
HK50,M30,TREND,KeltnerBreakoutStrategy,507441876091be24,55.94064307568891,1,343,1.311,64.84,5.87,2.113,53.35,1075,1.287,348.95,True
HK50,M30,RANGE,SupplyDemandImpulseRetestStrategy,fe8bd88f558d864f,76.2873902100352,1,11,5.462,12.57,0.96,13.538,72.73,26,1.723,12.15,True
HK50,M30,BREAKOUT,VolatilityBreakoutStrategy,48b820b22c3a3fb3,57.21162929948558,2,10,2.899,11.39,2.93,7.954,60.0,32,1.966,164.55,False
HK50,M30,CHOP,KeltnerPullbackStrategy,489a0fbdfb1a58fc,54.64144157181347,1,49,1.704,21.8,3.73,3.966,46.94,103,1.609,50.6,True
HK50,H1,TREND,EMARibbonADXStrategy,1e0d2294722c6d4b,67.67783337046285,1,79,1.99,14.19,2.24,4.977,83.54,233,1.134,8.01,True
HK50,H1,RANGE,EMACrossoverStrategy,63d7869f9f409ac6,54.33012705567731,1,35,1.777,13.66,4.06,4.447,54.29,90,1.038,2.3,False
HK50,H1,CHOP,KeltnerBreakoutStrategy,ae236b6e099386c4,64.06519297528253,1,59,2.357,66.33,5.08,6.272,54.24,168,2.14,322.96,True
HK50,H4,TREND,RSIExtremesStrategy,3df6d9f57534ec73,64.58339367623788,1,25,2.531,15.74,2.04,7.001,56.0,90,1.064,3.5,True
HK50,H4,RANGE,MACDHistogramMomentumStrategy,869e3f61e3776b8c,73.94439306263007,1,10,5.754,9.96,1.04,14.619,80.0,27,1.965,10.86,False
HK50,H4,CHOP,MomentumBurstStrategy,7f61e5ceef466484,55.227215995627795,2,93,1.551,19.27,4.5,3.461,65.59,183,1.206,25.84,True
HK50,D1,TREND,AroonTrendStrategy,36a657fd734c4bba,59.45579368629581,2,12,2.945,8.79,1.72,7.879,58.33,26,2.498,19.24,True
HK50,D1,CHOP,CCIReversalStrategy,4d6ea207ad44b069,89.08244199558332,2,22,10.153,9.16,1.0,20.86,95.45,96,1.413,11.37,True
JP225,M5,TREND,ATRPercentileBreakoutStrategy,d209f5ed02b9b02a,47.798173409066045,1,38,1.454,10.3,4.11,2.824,44.74,79,1.305,13.89,True
JP225,M5,RANGE,ATRPercentileBreakoutStrategy,775ae4a8f4d6b95f,56.129381474754716,1,17,2.048,8.61,2.93,5.393,52.94,41,1.043,0.9,True
JP225,M15,TREND,RSITrendFilteredMRStrategy,a22c8d88ae03527e,27.60222837820156,6,8,4.022,6.38,0.99,11.065,75.0,25,1.271,3.49,True
JP225,M15,RANGE,KeltnerBreakoutStrategy,c496717aa78f142e,38.75520622778901,4,197,1.355,50.65,14.15,2.276,57.36,652,1.1,177.12,True
JP225,M30,TREND,RSITrendFilteredMRStrategy,8c1b734a9ac49458,59.67653226854266,1,28,1.767,8.12,2.02,4.494,64.29,62,1.215,5.97,True
JP225,M30,RANGE,ParabolicSARTrendStrategy,6c8120d8354a9f9b,47.45727602306255,3,77,1.572,31.61,7.41,3.378,44.16,255,1.243,50.18,True
JP225,M30,BREAKOUT,VolatilityBreakoutStrategy,ddc26e4b62054194,48.14209220358805,1,13,1.608,5.59,5.06,3.655,61.54,46,2.001,47.88,True
JP225,M30,CHOP,MomentumBurstStrategy,0e5ce230d1b51d53,56.18437747044968,2,57,2.003,37.99,5.7,5.15,49.12,186,1.318,63.22,True
JP225,H1,TREND,OBVDivergenceStrategy,3582a2aa9fde6c91,65.21689434597505,3,84,1.704,14.49,2.07,4.005,77.38,208,1.049,3.22,True
JP225,H1,RANGE,MACDDivergenceStrategy,6db526290c60e184,66.29551531371149,1,19,3.172,12.57,2.12,9.38,73.68,54,1.382,9.12,True
JP225,H1,CHOP,MACDDivergenceStrategy,d4f1890f7e530561,60.28140731019207,2,33,1.854,5.72,2.34,4.617,78.79,112,1.208,5.42,True
JP225,H4,TREND,ZScoreMRStrategy,0678260deb1bb1a6,69.38994072849042,1,42,2.425,25.8,2.17,6.916,59.52,116,1.256,17.33,True
JP225,H4,RANGE,KeltnerBreakoutStrategy,dfde2a61a5460f05,63.157754627464705,1,61,2.012,14.17,2.69,5.269,80.33,157,1.729,27.15,True
JP225,H4,BREAKOUT,KeltnerBreakoutStrategy,dfde2a61a5460f05,58.85294484453807,2,24,2.352,6.53,2.25,6.374,83.33,23,2.592,6.89,True
JP225,H4,CHOP,MomentumBurstStrategy,80fb4924443546a5,67.5784144502148,1,83,2.006,51.16,3.93,5.465,62.65,159,1.642,78.67,True
JP225,D1,TREND,ParabolicSARTrendStrategy,5fd696dff41bac43,62.96868452014569,1,50,1.712,5.3,1.32,3.671,84.0,127,1.18,5.16,True
JP225,D1,CHOP,MomentumBurstStrategy,da987d3332ed87fb,96.0365395956041,1,41,7.671,19.52,0.91,18.202,92.68,76,1.25,6.93,True
LTCUSD,M15,RANGE,ADXDIStrengthStrategy,50b0e3233b7cb991,13.497686997968518,2,5,3.527,5.1,1.89,8.741,60.0,20,1.013,0.17,True
LTCUSD,M30,TREND,ADXDIStrengthStrategy,a7730ba53eda9823,52.74668114442411,1,27,2.036,16.21,5.43,5.361,51.85,84,1.137,7.34,True
LTCUSD,M30,CHOP,KeltnerFadeStrategy,4986edfeec36512b,56.463103045731756,1,37,1.911,14.38,3.45,4.935,51.35,82,1.469,20.06,True
LTCUSD,H1,TREND,EMAPullbackContinuationStrategy,83ec0fc4b4823a54,33.29199159702105,7,169,1.201,22.5,9.94,1.433,47.93,456,1.349,155.22,True
LTCUSD,H1,RANGE,OBVDivergenceStrategy,76444f42785c4a5b,66.58653949489421,1,19,2.194,7.25,1.01,6.22,68.42,37,1.157,2.27,True
LTCUSD,H1,CHOP,EMAPullbackContinuationStrategy,d30968bc0c034ad0,49.513612333684264,2,138,1.437,33.55,6.62,2.819,49.28,519,1.167,80.62,False
LTCUSD,H4,TREND,ADXTrendStrategy,2a63704c26f03be4,67.67917847481556,1,39,2.391,16.74,1.97,6.989,69.23,113,1.573,24.29,True
LTCUSD,H4,RANGE,EMAPullbackContinuationStrategy,a41d13f20911d5e9,64.86603810455559,1,49,2.064,11.99,2.29,5.626,77.55,66,1.393,9.93,True
LTCUSD,H4,CHOP,MomentumBurstStrategy,e0fb9b7ca82b439b,65.13741933550354,1,34,2.223,11.1,1.92,6.352,73.53,146,1.445,31.5,True
LTCUSD,D1,TREND,MomentumBurstStrategy,9a7e3863af9258e1,46.867767994630704,1,29,1.404,6.16,3.94,2.548,44.83,60,1.168,6.4,True
LTCUSD,D1,CHOP,ADXTrendStrategy,3dd3529afcc00d76,80.77905645404957,1,12,6.78,11.56,0.93,16.646,83.33,35,1.032,0.52,True
NZDJPY,M5,RANGE,ATRPercentileBreakoutStrategy,e2d4a7807ac37cad,62.72847376304151,1,10,4.243,15.61,2.34,10.309,60.0,25,2.086,15.59,True
NZDJPY,M30,TREND,MomentumBurstStrategy,5f66bfeb80c352d1,50.815037678264474,1,25,1.816,10.89,5.35,4.551,52.0,62,1.23,7.62,True
NZDJPY,H1,TREND,SqueezeBreakoutStrategy,051665129c3ca68f,52.01475350815899,1,38,1.6,11.49,3.98,3.653,52.63,89,1.166,8.41,True
NZDJPY,H1,RANGE,EMACrossoverStrategy,f0a7a98947f39f68,62.09892847711807,1,27,2.357,9.98,2.28,6.816,66.67,75,1.236,7.3,True
NZDJPY,H1,CHOP,EMAPullbackContinuationStrategy,acb0ae05ae461500,66.94860787286999,1,97,2.027,37.4,3.77,5.61,72.16,337,1.472,135.98,True
NZDJPY,H4,TREND,FractalSRZoneBreakRetestStrategy,f88431131eaffe9b,57.00290611293348,1,14,1.941,5.5,1.97,5.075,57.14,33,1.066,1.29,False
NZDJPY,H4,RANGE,ADXTrendStrategy,4d290c0664062944,67.98031722144994,1,11,4.269,6.7,1.02,11.967,81.82,42,2.786,15.24,True
NZDJPY,H4,CHOP,KaufmanAMATrendStrategy,5432aae42ad74c74,55.475687764283286,1,21,1.899,8.8,3.67,4.966,57.14,96,1.224,13.12,False
NZDJPY,D1,TREND,StochasticReversalStrategy,b86c9a8135846fe9,58.06813251305897,2,21,1.97,6.67,2.88,5.345,66.67,56,1.322,7.66,True
NZDUSD,M15,TREND,MomentumBurstStrategy,5dc60db07ad54094,56.432840922520136,1,14,1.827,5.25,1.97,4.62,57.14,100,1.095,4.9,False
NZDUSD,M30,CHOP,FractalSRZoneBreakRetestStrategy,f88431131eaffe9b,56.97318844447242,1,22,1.902,8.47,3.15,5.022,59.09,53,1.199,5.52,False
NZDUSD,H1,TREND,KeltnerBreakoutStrategy,7a310d8ec277bb32,47.158733361302545,1,185,1.353,40.92,7.7,2.344,46.49,468,1.164,73.07,True
NZDUSD,H1,RANGE,KeltnerBreakoutStrategy,6e4c2a35a0f91e55,55.718162367187375,1,38,1.856,17.6,3.94,4.691,50.0,116,1.352,33.85,True
NZDUSD,H4,TREND,BollingerBounceStrategy,6610e94846b8c969,61.91306906402952,1,25,2.009,9.24,1.97,5.52,64.0,52,1.52,11.75,True
NZDUSD,H4,CHOP,RSIExtremesStrategy,569a0180623064e6,54.69715766685305,2,20,1.926,7.25,3.5,5.114,60.0,61,1.608,16.46,True
NZDUSD,D1,TREND,BollingerBounceStrategy,32b390c312438296,81.69922315295513,1,20,7.557,6.02,0.9,16.615,95.0,46,1.632,5.31,True
SOLUSD,M30,TREND,SupplyDemandImpulseRetestStrategy,b0237a76dc2ee444,54.23611611863721,1,21,2.264,12.41,4.63,6.097,52.38,71,1.029,1.28,True
SOLUSD,M30,CHOP,FractalSRZoneBreakRetestStrategy,3d75ef0488eab555,56.638533810887196,1,14,2.164,7.24,2.22,5.874,57.14,34,1.615,11.99,True
SOLUSD,H1,TREND,SupplyDemandImpulseRetestStrategy,1aa20728144cf728,52.94679703639784,1,17,1.955,8.84,4.4,5.058,52.94,58,1.42,14.42,True
SOLUSD,H1,RANGE,SupplyDemandImpulseRetestStrategy,ef5865fa6194ab01,44.590998551918524,3,35,1.345,7.44,4.98,2.229,42.86,121,1.141,7.83,True
SOLUSD,H1,CHOP,VolumeSpikeMomentumStrategy,997e55d4db697803,77.91346555308891,1,41,3.151,41.53,2.02,8.735,58.54,28,1.849,14.64,True
SOLUSD,H4,TREND,EMACrossoverStrategy,63d7869f9f409ac6,55.15906333887861,1,45,1.989,21.54,5.35,5.397,57.78,90,1.203,11.03,False
SOLUSD,H4,RANGE,EMAPullbackContinuationStrategy,e51f4cacdcaeea35,60.658976123180494,2,11,2.846,5.87,1.98,8.217,72.73,49,1.371,10.24,True
SOLUSD,H4,CHOP,EMAPullbackContinuationStrategy,b84489068ead3e5b,70.09882172225105,1,162,2.285,31.64,3.55,5.801,87.04,415,1.572,54.92,True
SOLUSD,D1,TREND,ParabolicSARTrendStrategy,2f086f87630b351d,63.967244231064505,1,15,3.064,9.35,1.64,8.808,66.67,29,1.229,3.48,False
SOLUSD,D1,CHOP,MomentumBurstStrategy,6da42e7805c04b4d,69.26010124190908,1,27,4.223,12.97,1.92,12.005,85.19,84,2.734,36.89,True
TRXUSD,D1,TREND,EMAPullbackContinuationStrategy,fc0c4f67da8422b8,66.85055458744367,1,11,3.686,5.62,1.01,10.531,81.82,25,1.531,4.52,True
TRXUSD,D1,CHOP,EMAPullbackContinuationStrategy,d30968bc0c034ad0,55.02386135622826,1,12,2.024,5.74,2.65,5.374,58.33,33,1.091,1.75,False
UK100,M15,TREND,MomentumBurstStrategy,09a8959410338940,59.81425136394819,1,28,1.825,7.15,2.32,4.702,71.43,445,1.164,35.38,True
UK100,M15,RANGE,FractalSRZoneBreakRetestStrategy,2cad8dcb315016ee,24.50779613563646,3,6,6.906,6.95,1.1,16.056,83.33,26,1.266,3.98,True
UK100,M30,TREND,RSIExtremesStrategy,0c4b97df008cffe2,48.666634896837444,3,46,1.5,11.87,5.22,3.164,52.17,116,1.103,6.74,True
UK100,M30,RANGE,SupplyDemandImpulseRetestStrategy,9e4badf2f3b36e37,55.184443297084975,1,56,1.423,6.37,2.29,2.722,67.86,150,1.071,2.54,True
UK100,M30,CHOP,RSIExtremesStrategy,0c4b97df008cffe2,63.676379321574714,1,18,2.721,11.22,1.97,7.948,66.67,34,1.553,8.95,True
UK100,H1,TREND,KeltnerFadeStrategy,173d6a6e02039387,45.44907020608127,7,54,1.458,14.8,6.78,2.87,48.15,133,1.082,6.81,True
UK100,H1,RANGE,MACDTrendStrategy,f20521fd3417d3f1,58.994105378708504,1,50,1.814,19.25,3.45,4.71,60.0,125,1.348,24.64,True
UK100,H1,CHOP,KeltnerFadeStrategy,53d551fff57713ac,58.364953086780595,1,11,2.682,5.06,1.98,7.768,72.73,31,2.042,11.42,True
UK100,H4,TREND,TurtleSoupReversalStrategy,4a149f1b59111fbe,64.54570855100381,1,57,2.062,26.23,3.06,5.761,61.4,166,1.373,36.81,True
UK100,H4,RANGE,BollingerBounceStrategy,28b42f829ad329ce,62.65823136005411,1,25,2.114,7.0,2.0,5.835,76.0,56,1.36,9.08,True
UK100,H4,CHOP,MomentumBurstStrategy,f4aa5af5101face3,89.23560720716866,1,26,7.703,13.7,0.96,17.834,92.31,92,1.581,16.1,True
UK100,D1,TREND,PinBarReversalStrategy,4a9b419852ad04eb,64.64390122529878,1,45,2.368,20.73,2.99,6.96,71.11,100,1.285,14.53,False
US100,M5,TREND,MomentumBurstStrategy,5dc60db07ad54094,31.316686793637185,2,179,1.184,21.61,16.75,1.302,44.13,740,1.032,15.04,False
US100,M5,RANGE,MomentumBurstStrategy,842df06f52da5171,41.918214983787394,4,106,1.19,8.4,5.79,1.34,64.15,313,1.175,38.93,True
US100,M5,CHOP,MomentumBurstStrategy,842df06f52da5171,52.11539688065433,1,49,1.475,8.47,4.16,2.988,69.39,225,1.073,11.99,True
US100,M15,TREND,MomentumBurstStrategy,ff73b3e346806fc1,50.99649586055821,2,53,1.704,20.29,5.85,4.105,50.94,236,1.217,34.54,True
US100,M15,RANGE,VolumeSpikeMomentumStrategy,aa214206dffee2d3,57.981387350203114,1,36,2.261,13.84,4.59,6.476,75.0,122,1.004,0.16,True
US100,M15,CHOP,VolumeSpikeMomentumStrategy,aa214206dffee2d3,93.14266765289744,1,30,7.144,21.54,1.08,17.753,90.0,143,1.123,6.0,True
US100,M30,TREND,MomentumBurstStrategy,ff73b3e346806fc1,62.08774967687108,1,62,1.802,28.49,3.15,4.539,53.23,260,1.361,63.99,True
US100,M30,RANGE,MomentumBurstStrategy,5dc60db07ad54094,53.2647659081149,3,15,1.662,5.59,2.4,3.868,53.33,105,1.058,6.85,False
US100,M30,CHOP,FractalSRZoneBreakRetestStrategy,f88431131eaffe9b,59.69560538663818,1,17,2.661,10.52,2.88,7.701,64.71,47,1.83,17.32,False
US100,H1,TREND,KeltnerFadeStrategy,33dc335a1f1303da,53.125742565875,1,26,1.671,10.03,3.02,3.822,46.15,74,1.202,10.46,True
US100,H1,RANGE,MomentumBurstStrategy,da03c13577562459,55.38389500121837,2,53,1.514,9.38,3.39,2.996,77.36,255,1.526,102.65,True
US100,H1,BREAKOUT,MomentumBurstStrategy,da03c13577562459,65.75525484222341,1,19,2.653,7.36,1.49,7.361,84.21,30,2.547,33.3,True
US100,H1,CHOP,NarrowRangeBreakoutStrategy,470045fad795fabe,62.775637437853625,3,31,2.068,13.07,2.24,5.774,64.52,114,1.221,19.29,True
US100,H4,TREND,IchimokuStrategy,9538bfc4d2b4eea1,59.91453650687512,1,37,2.413,22.15,3.93,6.968,62.16,127,1.395,28.61,False
US100,H4,RANGE,MACDTrendStrategy,d11b2c14d400638b,60.10293565040302,1,10,2.158,5.02,1.12,5.825,60.0,47,1.439,11.77,False
US100,H4,CHOP,KeltnerBreakoutStrategy,9add1e6a97eb1cf5,73.60648621889744,1,13,4.339,10.24,1.02,12.097,76.92,50,1.491,14.29,True
US100,D1,TREND,KeltnerPullbackStrategy,ff7d04dca87ab67d,81.76892888390354,1,13,7.173,11.41,0.99,15.894,84.62,49,2.048,23.19,True
US100,D1,CHOP,EMAPullbackContinuationStrategy,d876abed298cd431,74.31849856284735,1,32,3.258,10.06,1.09,9.089,87.5,74,1.701,12.4,True
US30,M5,TREND,MomentumBurstStrategy,5c2415cba8bac191,63.9347836604641,1,50,1.893,10.73,2.22,4.932,76.0,419,1.321,44.53,True
US30,M5,RANGE,SupplyDemandImpulseRetestStrategy,ab46d5b2146afc30,50.46831806962223,1,14,1.724,6.37,3.04,3.872,42.86,62,1.169,7.08,True
US30,M5,CHOP,SupplyDemandImpulseRetestStrategy,ab46d5b2146afc30,53.60494915879178,2,19,2.051,12.02,4.16,5.216,47.37,38,1.225,5.32,True
US30,M15,TREND,KeltnerBreakoutStrategy,2df1e5c41209b088,52.85940568656331,1,789,1.392,333.14,12.42,2.319,58.05,2382,1.236,2892.42,True
US30,M15,RANGE,RSITrendFilteredMRStrategy,dcc98c7e31c82c0f,53.342499601627246,1,16,1.801,6.63,1.91,4.209,43.75,45,1.697,14.16,True
US30,M15,CHOP,ADXDIStrengthStrategy,ccb9056578d338c1,58.49045147706177,1,47,2.154,22.35,4.35,6.059,59.57,112,1.101,6.65,True
US30,M30,TREND,MomentumBurstStrategy,8902fe0ac81c8cbb,55.01286183206741,1,43,1.712,16.12,3.7,4.142,51.16,121,1.178,12.68,True
US30,M30,RANGE,EngulfingPatternStrategy,c6a70df70a0545b8,65.74318059155325,1,28,2.526,20.36,2.32,7.237,60.71,116,1.577,40.2,True
US30,M30,BREAKOUT,DonchianBreakoutStrategy,f61dc8e73a9c39ef,31.375853781632102,14,6,3.094,5.05,1.21,8.407,66.67,14,1.953,21.03,False
US30,M30,CHOP,VolatilityBreakoutStrategy,1ee26fe15c5f3ba7,56.669079822034746,2,92,1.608,39.45,4.8,3.644,50.0,293,1.179,61.14,True
US30,H1,TREND,MomentumBurstStrategy,5dc60db07ad54094,41.94252984638419,3,159,1.322,29.77,9.5,2.171,47.17,591,1.206,106.49,False
US30,H1,RANGE,EMACrossoverStrategy,57eb7a27ad21d341,55.582709736758595,2,23,1.782,10.06,2.95,4.408,52.17,65,1.029,1.58,True
US30,H1,CHOP,KaufmanAMATrendStrategy,94c5a21422109915,59.01342113905926,2,39,2.245,41.54,4.67,5.556,43.59,136,1.365,48.92,True
US30,H4,TREND,EMACrossoverStrategy,6cafb7f0d39ba5db,78.14233313810828,1,45,2.548,18.3,1.17,7.56,75.56,112,1.276,12.04,True
US30,H4,CHOP,ROCExhaustionReversalStrategy,7252dd46eaf6fddc,56.56275267877346,4,24,1.726,6.19,2.5,4.282,62.5,62,1.097,2.37,False
US30,D1,TREND,TRIXMomentumStrategy,d674c9796f2af835,62.43653907608275,2,26,2.691,14.74,2.8,7.656,65.38,72,1.051,2.31,False
US30,D1,CHOP,VolatilityBreakoutStrategy,48b820b22c3a3fb3,54.53133890939633,5,17,1.732,7.1,2.12,4.047,47.06,50,1.491,14.69,False
US500,M15,TREND,MomentumBurstStrategy,127538952b8c68a3,55.3874184874831,1,43,1.801,23.1,3.98,4.29,44.19,213,1.175,33.01,True
US500,M30,TREND,SupplyDemandImpulseRetestStrategy,4bd1bb1e7c4267cd,59.54191269510045,1,17,2.169,7.75,2.13,6.086,64.71,33,1.47,7.72,True
US500,M30,CHOP,RSITrendFilteredMRStrategy,5a83c6113363899e,65.76498319118912,1,25,2.54,8.54,1.66,7.459,76.0,74,1.224,4.8,True
US500,H1,TREND,MomentumBurstStrategy,1d05deac98856f89,53.538087163579526,1,77,1.48,7.09,3.67,2.682,81.82,427,1.024,2.46,True
US500,H1,RANGE,DonchianBreakoutStrategy,372b1964101adfcc,50.58515225796841,3,25,1.477,6.08,3.08,3.016,52.0,107,1.025,1.73,True
US500,H1,CHOP,KeltnerBreakoutStrategy,15c31e51834f9007,53.25809018541156,1,34,1.684,12.25,3.37,3.977,50.0,104,1.421,38.12,True
US500,H4,TREND,IchimokuStrategy,e7b71652e5c52797,57.961964098263444,2,36,1.948,13.92,3.61,5.23,61.11,90,1.3,13.55,True
US500,H4,RANGE,TRIXMomentumStrategy,d674c9796f2af835,58.21023915251521,1,13,2.418,6.65,1.76,6.801,61.54,23,1.849,9.57,False
US500,H4,CHOP,LiquiditySweepReversalStrategy,a443f3e5f03c7149,58.26321245804471,1,11,2.651,5.01,1.98,7.672,72.73,38,1.66,9.64,False
US500,D1,TREND,MomentumBurstStrategy,842df06f52da5171,70.87309692650452,1,57,2.439,18.48,1.97,7.041,78.95,164,1.58,30.83,True
USDCAD,M30,CHOP,ADXDIStrengthStrategy,81322febea7d81b5,26.519233120339905,8,7,3.373,5.19,1.08,9.387,71.43,23,1.221,2.91,False
USDCAD,H1,TREND,KeltnerBreakoutStrategy,703c90e808719e18,54.832546739775246,1,50,1.673,12.65,4.18,4.083,64.0,137,1.26,18.23,True
USDCAD,H1,RANGE,ZScoreVWAPReversionStrategy,a9eadf63d3795786,54.42657965968936,1,19,1.739,6.39,3.08,4.298,57.89,75,1.086,3.77,True
USDCAD,H1,CHOP,FractalSRZoneBreakRetestStrategy,b881e79f66617596,62.78345627748878,1,18,2.601,12.66,2.12,7.414,61.11,38,1.69,12.37,True
USDCAD,H4,TREND,MACDDivergenceStrategy,feaee76e70c693aa,63.73443100027604,1,19,2.547,9.39,1.91,7.46,68.42,63,1.322,10.03,False
USDCAD,H4,RANGE,StochRSITrendGateStrategy,489866b9f1789f12,76.20579782782248,1,12,6.898,5.65,0.92,16.603,91.67,36,1.667,6.91,True
USDCAD,H4,CHOP,IchimokuStrategy,d9cb3b475deec76f,66.55555105100476,2,26,2.179,7.59,1.22,6.173,73.08,76,1.375,10.62,True
USDCAD,D1,RANGE,EMAPullbackContinuationStrategy,d30968bc0c034ad0,60.455285360720644,1,11,3.798,8.17,1.81,10.371,72.73,7,1.825,2.5,False
USDCHF,M15,TREND,MomentumBurstStrategy,b068686267f33e80,41.26290364118462,1,64,1.205,8.8,6.28,1.397,39.06,119,1.032,2.33,True
USDCHF,H1,TREND,EMAPullbackContinuationStrategy,bd3482bd9a10838a,35.885015338603175,1,487,1.295,69.73,17.26,2.011,61.81,1270,1.179,250.04,True
USDCHF,H1,RANGE,EMAPullbackContinuationStrategy,7f8fc3d2e60d6654,50.98179584258688,1,26,1.555,7.79,3.1,3.312,46.15,82,1.196,10.79,True
USDCHF,H1,CHOP,KaufmanAMATrendStrategy,ddbe0370ae5cb840,55.79214273688323,2,44,1.684,16.39,3.16,3.944,47.73,166,1.254,25.58,True
USDCHF,H4,TREND,RSIDivergenceStrategy,2e8aaa5aa315ec44,65.95847097251247,1,17,2.301,5.15,0.97,6.502,76.47,43,1.302,4.35,True
USDCHF,H4,RANGE,PinBarReversalStrategy,2efe48b69f7b6260,53.07428769020775,5,10,2.081,6.57,2.02,4.834,40.0,21,1.587,9.06,True
USDCHF,H4,CHOP,EMACrossoverStrategy,1a9ee53de2f2adde,55.04844489564813,1,16,2.928,12.82,4.71,7.941,56.25,67,1.035,1.66,True
USDCHF,D1,TREND,MomentumBurstStrategy,94d571fc0214b2c5,74.11265605976476,1,25,4.543,10.73,1.32,12.531,88.0,57,1.966,12.2,True
USDJPY,M5,TREND,MomentumBurstStrategy,736e841fa1c44ad2,69.66838011088328,1,20,2.956,16.41,1.01,8.3,60.0,41,3.738,42.73,True
USDJPY,M5,CHOP,MomentumBurstStrategy,301ccf24e53ea2a2,56.846717889981086,1,31,1.935,8.52,3.97,5.208,70.97,62,1.449,13.2,True
USDJPY,M15,TREND,MomentumBurstStrategy,6816b95828a60f51,71.66593281467064,1,16,4.13,6.3,1.0,11.429,87.5,38,1.325,3.75,True
USDJPY,M15,CHOP,MomentumBurstStrategy,5dc60db07ad54094,73.81795411448869,1,10,5.757,10.16,1.05,14.644,80.0,24,2.125,10.95,False
USDJPY,M30,TREND,KeltnerBreakoutStrategy,847988af2c236cbd,50.79789717743873,1,815,1.283,184.62,11.96,1.858,57.55,1840,1.334,1455.2,True
USDJPY,M30,RANGE,MomentumBurstStrategy,16c57c7ec9c1bb0b,48.296454956219854,1,105,1.328,13.51,6.48,2.084,73.33,249,1.101,13.44,True
USDJPY,M30,CHOP,SqueezeBreakoutStrategy,32e98ab41a039a3a,65.95883122250972,1,21,2.789,17.72,2.08,7.743,57.14,75,1.251,13.55,True
USDJPY,H1,TREND,AroonTrendStrategy,6de5eddfd7a09e4b,67.66812728000801,1,94,2.187,58.87,4.2,5.969,54.26,266,1.219,31.38,True
USDJPY,H1,RANGE,IchimokuStrategy,4b9c2b2e6e6a19c3,56.87357103631836,2,12,2.442,8.3,2.1,6.711,58.33,46,1.871,19.09,True
USDJPY,H1,CHOP,EMARibbonADXStrategy,832204cf4e6bfce7,52.52751233954186,3,27,1.662,7.65,3.66,3.984,59.26,114,1.304,14.69,True
USDJPY,H4,TREND,VolumeSpikeMomentumStrategy,94084e15d7e1472d,73.27805522104214,1,23,4.173,20.53,1.96,11.809,73.91,71,1.056,2.15,False
USDJPY,H4,RANGE,VortexTrendStrategy,3191597c81710832,54.23761150856142,1,10,2.339,5.83,3.18,6.424,60.0,40,1.267,6.7,False
USDJPY,H4,CHOP,AroonTrendStrategy,aebe29798b4af7a4,64.41795370722629,1,30,2.192,12.09,2.0,6.262,70.0,108,1.148,7.4,True
USDJPY,D1,TREND,MomentumBurstStrategy,7f61e5ceef466484,70.01986277006695,1,27,2.771,9.33,0.99,8.161,77.78,53,2.32,16.35,True
USDJPY,D1,CHOP,EMAPullbackContinuationStrategy,78cc399d8a6de3e6,61.75357165675683,2,13,2.976,7.48,1.81,8.619,69.23,29,1.503,6.87,True
USDMXN,M5,CHOP,MomentumBurstStrategy,d1ff2658f70b02ea,39.91781220493354,2,84,1.254,10.45,7.28,1.7,41.67,256,1.247,30.79,True
USDMXN,M15,CHOP,MomentumBurstStrategy,0b6543e909b8889c,41.883216669746496,2,34,1.368,5.32,4.03,2.46,58.82,107,1.479,23.29,True
USDMXN,M30,TREND,MomentumBurstStrategy,91b28c65cb7631fc,57.29183184067268,1,67,1.748,17.69,4.41,4.413,68.66,284,1.152,21.83,True
USDMXN,M30,RANGE,EMAPullbackContinuationStrategy,78bb1039de4c3b0a,56.69493318235392,1,73,1.919,30.0,5.48,5.063,56.16,221,1.228,42.24,True
USDMXN,M30,BREAKOUT,EMAPullbackContinuationStrategy,d30968bc0c034ad0,24.471354500016542,5,6,2.761,5.08,2.78,7.561,66.67,19,1.218,3.67,False
USDMXN,M30,CHOP,MomentumBurstStrategy,5dc60db07ad54094,53.65820989025203,1,43,1.673,14.35,4.05,4.003,53.49,129,1.218,16.22,False
USDMXN,H1,TREND,VolatilityBreakoutStrategy,2559ae2796755570,41.802336987428156,1,221,1.208,32.97,8.55,1.403,37.1,649,1.175,140.41,True
USDMXN,H1,RANGE,KeltnerPullbackStrategy,b2b5bf04cdef92e1,53.20708090020294,1,102,1.566,22.97,5.62,3.563,62.75,325,1.122,10.81,True
USDMXN,H1,BREAKOUT,VolatilityBreakoutStrategy,48b820b22c3a3fb3,46.97276474290212,2,11,2.788,11.01,3.44,7.653,63.64,9,3.787,4.88,False
